# Filename:			5.txt
# Last Editted by:		
# Last Editted on:		2012/11/27 12:58
W1528
H2400
T10000000

# DefinitionIDs for each kind of asset in the level.
D0,WA,top_ground_world4.png
A3,0,192
A3,0,224
A3,0,256
A3,0,160
A3,0,96
A3,0,0
A3,0,32
A1,128,2016
A1,128,2048
A1,128,2080
A1,128,2112
A1,128,2144
A1,128,2176
A1,128,2208
A1,128,2240
A1,128,2272
A1,128,2304
A1,128,2336
A1,128,2368
A3,96,1984
A3,96,1952
A3,96,1920
A3,96,1888
A3,96,1856
A3,96,1824
A3,96,1792
A3,64,1984
A3,64,1952
A3,64,1920
A3,64,1888
A3,64,1856
A3,64,1824
A3,64,1792
A3,32,1760
A3,32,1792
A3,32,1824
A3,32,1856
A3,32,1888
A3,32,1920
A3,32,1952
A3,32,1984
A3,96,1760
A3,64,1760
A1,128,1760
A1,128,1792
A1,128,1824
A1,128,1856
A1,128,1888
A1,128,1920
A1,128,1952
A1,128,1984
A1,128,1728
A1,128,1696
A1,128,1664
A1,128,1632
A1,128,1600
A1,128,1568
A1,128,1536
A1,128,1504
A1,128,1472
A1,128,1568
A1,128,1440
A3,96,1728
A3,96,1696
A3,96,1664
A3,64,1728
A3,64,1696
A3,64,1664
A3,32,1632
A3,32,1664
A3,32,1696
A3,32,1728
A3,64,1632
A3,96,1632
A3,96,1600
A3,64,1600
A3,96,1536
A3,96,1504
A3,96,1472
A3,64,1536
A3,64,1504
A3,64,1472
A3,32,1440
A3,32,1472
A3,32,1504
A3,32,1536
A3,64,1440
A3,96,1440
A1,128,1408
A1,128,1376
A1,128,1344
A1,128,1312
A1,128,1280
A1,128,1248
A1,128,1216
A1,128,1184
A1,128,1152
A1,128,1120
A1,128,1088
A1,128,1056
A1,128,1024
A1,128,992
A3,32,1216
A3,32,1248
A3,32,1280
A3,32,1312
A3,32,1344
A3,32,1376
A3,32,1408
A3,64,1216
A3,64,1248
A3,64,1280
A3,64,1312
A3,64,1344
A3,64,1376
A3,64,1408
A3,96,1216
A3,96,1248
A3,96,1280
A3,96,1312
A3,96,1344
A3,96,1376
A3,96,1408
A3,96,1184
A3,96,1152
A3,96,1120
A3,96,1088
A3,96,1056
A3,96,1024
A3,64,992
A3,64,1024
A3,64,1056
A3,64,1088
A3,64,1120
A3,64,1152
A3,64,1184
A3,96,960
A3,96,992
A3,64,960
A3,96,928
A3,96,896
A3,96,864
A3,64,832
A3,64,864
A3,64,896
A3,64,928
A3,96,832
A3,96,800
A3,96,768
A3,96,736
A3,64,800
A3,64,768
A3,64,736
A3,32,704
A3,32,736
A3,32,768
A3,32,800
A3,64,704
A3,96,704
A1,128,960
A1,128,928
A1,128,896
A1,128,864
A1,128,832
A1,128,800
A1,128,768
A1,128,736
A1,128,704
A1,128,672
A1,128,640
A1,128,608
A1,128,576
A1,128,544
A1,128,512
A1,128,480
A1,128,448
A1,128,416
A1,128,384
A1,128,352
A1,128,320
A1,128,288
A1,128,256
A1,128,224
A1,128,192
A1,128,160
A1,128,128
A1,128,96
A1,128,64
A1,128,32
A1,128,0
A3,32,0
A3,32,32
A3,32,64
A3,32,96
A3,32,128
A3,32,160
A3,32,192
A3,32,224
A3,32,256
A3,32,288
A3,32,320
A3,32,352
A3,32,384
A3,32,416
A3,32,448
A3,64,0
A3,64,32
A3,64,64
A3,64,96
A3,64,128
A3,64,160
A3,64,192
A3,64,224
A3,64,256
A3,64,288
A3,64,320
A3,64,352
A3,64,384
A3,64,416
A3,64,448
A3,96,0
A3,96,32
A3,96,64
A3,96,96
A3,96,128
A3,96,160
A3,96,192
A3,96,224
A3,96,256
A3,96,288
A3,96,320
A3,96,352
A3,96,384
A3,96,416
A3,96,448
A3,0,352
A3,0,288
A3,0,128
A3,0,32
A3,0,64
A3,32,480
A3,32,512
A3,32,544
A3,32,576
A3,32,608
A3,32,640
A3,32,672
A3,64,480
A3,64,512
A3,64,544
A3,64,576
A3,64,608
A3,64,640
A3,64,672
A3,96,480
A3,96,512
A3,96,544
A3,96,576
A3,96,608
A3,96,640
A3,96,672
A13,384,2336
A13,352,2336
A13,320,2336
A13,288,2336
A13,256,2336
A13,192,2336
A13,160,2336
A13,224,2336
A13,160,2368
A13,192,2368
A13,224,2368
A13,256,2368
A13,288,2368
A13,320,2368
A13,352,2368
A13,416,2368
A13,384,2368
A3,1504,2368
A3,1472,2368
A3,1440,2368
A3,1408,2368
A3,1408,2336
A3,1440,2336
A3,1472,2336
A3,1504,2336
A3,1504,2304
A3,1472,2304
A3,1440,2304
A3,1408,2304
A3,1408,2272
A3,1440,2272
A3,1440,2272
A3,1504,2272
A3,1472,2272
A3,1472,2240
A3,1440,2240
A3,1408,2240
A3,1504,2240
A3,1504,2208
A3,1472,2208
A3,1440,2208
A3,1408,2208
A3,1408,2176
A3,1440,2176
A3,1472,2176
A3,1504,2176
A3,1504,2144
A3,1472,2144
A3,1440,2144
A3,1408,2144
A3,1408,2112
A3,1440,2112
A3,1472,2112
A3,1504,2112
A3,1504,2080
A3,1472,2080
A3,1440,2080
A3,1408,2080
A3,1408,2048
A3,1440,2048
A3,1472,2048
A3,1504,2048
A3,1504,2016
A3,1472,2016
A3,1440,2016
A3,1408,2016
A3,1408,1984
A3,1440,1984
A3,1472,1984
A3,1504,1984
A3,1504,1952
A3,1472,1952
A3,1440,1952
A3,1408,1952
A3,1408,1920
A3,1440,1920
A3,1504,1920
A3,1472,1920
A3,1472,1888
A3,1504,1888
A3,1440,1888
A3,1408,1888
A3,1408,1856
A3,1440,1856
A3,1472,1856
A3,1504,1856
A3,1504,1824
A3,1472,1824
A3,1440,1824
A3,1408,1824
A3,1408,1792
A3,1440,1792
A3,1504,1792
A3,1472,1792
A3,1472,1760
A3,1504,1760
A3,1440,1760
A3,1408,1760
A3,1408,1728
A3,1440,1728
A3,1472,1728
A3,1504,1728
A3,1504,1696
A3,1504,1664
A3,1504,1632
A3,1504,1600
A3,1472,1696
A3,1472,1664
A3,1472,1632
A3,1472,1600
A3,1440,1696
A3,1440,1664
A3,1440,1632
A3,1440,1600
A3,1408,1568
A3,1408,1600
A3,1408,1632
A3,1408,1664
A3,1408,1696
A3,1440,1568
A3,1472,1568
A3,1504,1568
A3,1408,1536
A3,1408,1504
A3,1408,1472
A3,1408,1440
A3,1408,1408
A3,1408,1376
A3,1408,1344
A3,1408,1312
A3,1408,1280
A3,1408,1248
A3,1440,1216
A3,1440,1248
A3,1440,1280
A3,1440,1312
A3,1440,1344
A3,1440,1376
A3,1440,1408
A3,1440,1440
A3,1440,1472
A3,1440,1504
A3,1440,1536
A3,1472,1536
A3,1472,1504
A3,1472,1472
A3,1472,1440
A3,1472,1408
A3,1472,1376
A3,1472,1344
A3,1472,1312
A3,1472,1280
A3,1472,1248
A3,1504,1216
A3,1504,1248
A3,1504,1280
A3,1504,1312
A3,1504,1344
A3,1504,1376
A3,1504,1408
A3,1504,1440
A3,1504,1472
A3,1504,1504
A3,1504,1536
A3,1472,1216
A3,1472,1184
A3,1472,1152
A3,1504,1184
A3,1504,1152
A3,1504,1120
A3,1504,1088
A3,1504,1056
A3,1504,1024
A3,1504,992
A3,1504,960
A3,1504,928
A3,1504,896
A3,1472,1120
A3,1472,1088
A3,1472,1056
A3,1472,1024
A3,1472,992
A3,1472,960
A3,1472,928
A3,1472,896
A3,1440,896
A3,1440,928
A3,1440,960
A3,1440,992
A3,1440,1024
A3,1440,1056
A3,1440,1088
A3,1440,1120
A3,1440,1152
A3,1440,1184
A3,1408,1216
A3,1408,1184
A3,1408,1152
A3,1408,1120
A3,1408,1088
A3,1408,1056
A3,1408,1024
A3,1408,992
A3,1408,960
A3,1408,928
A3,1408,896
A3,1504,864
A3,1504,832
A3,1504,800
A3,1504,768
A3,1504,736
A3,1504,704
A3,1504,672
A3,1504,640
A3,1472,864
A3,1472,832
A3,1472,800
A3,1472,768
A3,1472,736
A3,1472,704
A3,1472,672
A3,1472,640
A3,1440,640
A3,1440,672
A3,1440,704
A3,1440,736
A3,1440,768
A3,1440,800
A3,1440,832
A3,1440,864
A3,1408,864
A3,1408,832
A3,1408,800
A3,1408,768
A3,1408,736
A3,1408,704
A3,1408,672
A3,1408,640
A3,1504,608
A3,1504,576
A3,1504,544
A3,1504,512
A3,1504,480
A3,1504,448
A3,1504,416
A3,1504,384
A3,1504,352
A3,1504,320
A3,1472,608
A3,1472,576
A3,1472,544
A3,1472,512
A3,1472,480
A3,1472,448
A3,1472,416
A3,1472,384
A3,1472,352
A3,1472,320
A3,1440,320
A3,1440,352
A3,1440,384
A3,1440,416
A3,1440,448
A3,1440,480
A3,1440,512
A3,1440,544
A3,1440,576
A3,1440,608
A3,1408,608
A3,1408,576
A3,1408,544
A3,1408,512
A3,1408,480
A3,1408,448
A3,1408,416
A3,1408,384
A3,1408,352
A3,1408,320
A3,1504,288
A3,1504,256
A3,1504,224
A3,1504,192
A3,1504,160
A3,1504,128
A3,1504,96
A3,1504,64
A3,1504,32
A3,1504,0
A3,1472,0
A3,1472,32
A3,1472,64
A3,1472,96
A3,1472,128
A3,1472,160
A3,1472,192
A3,1472,224
A3,1472,256
A3,1472,288
A3,1440,288
A3,1440,256
A3,1440,224
A3,1440,192
A3,1440,160
A3,1440,128
A3,1440,96
A3,1440,64
A3,1440,32
A3,1440,0
A3,1408,0
A3,1408,32
A3,1408,64
A3,1408,96
A3,1408,128
A3,1408,160
A3,1408,192
A3,1408,224
A3,1408,256
A3,1408,288
A1,1376,0,D:UpRight
A1,1376,32,D:UpRight
A1,1376,64,D:UpRight
A1,1376,96,D:UpRight
A1,1376,128,D:UpRight
A1,1376,160,D:UpRight
A1,1376,192,D:UpRight
A1,1376,224,D:UpRight
A1,1376,256,D:UpRight
A1,1376,288,D:UpRight
A1,1376,320,D:UpRight
A1,1376,352,D:UpRight
A1,1376,384,D:UpRight
A1,1376,416,D:UpRight
A1,1376,448,D:UpRight
A1,1376,480,D:UpRight
A1,1376,512,D:UpRight
A1,1376,544,D:UpRight
A1,1376,576,D:UpRight
A1,1376,608,D:UpRight
A1,1376,640,D:UpRight
A1,1376,672,D:UpRight
A1,1376,704,D:UpRight
A1,1376,736,D:UpRight
A1,1376,768,D:UpRight
A1,1376,800,D:UpRight
A1,1376,832,D:UpRight
A1,1376,864,D:UpRight
A1,1376,896,D:UpRight
A1,1376,928,D:UpRight
A1,1376,960,D:UpRight
A1,1376,992,D:UpRight
A1,1376,1024,D:UpRight
A1,1376,1056,D:UpRight
A1,1376,1088,D:UpRight
A1,1376,1120,D:UpRight
A1,1376,1152,D:UpRight
A1,1376,1184,D:UpRight
A1,1376,1216,D:UpRight
A1,1376,1248,D:UpRight
A1,1376,1280,D:UpRight
A1,1376,1312,D:UpRight
A1,1376,1344,D:UpRight
A1,1376,1376,D:UpRight
A1,1376,1408,D:UpRight
A1,1376,1440,D:UpRight
A1,1376,1472,D:UpRight
A1,1376,1504,D:UpRight
A1,1376,1536,D:UpRight
A1,1376,1568,D:UpRight
A1,1376,1600,D:UpRight
A1,1376,1632,D:UpRight
A1,1376,1664,D:UpRight
A1,1376,1696,D:UpRight
A1,1376,1728,D:UpRight
A1,1376,1760,D:UpRight
A1,1376,1792,D:UpRight
A1,1376,1824,D:UpRight
A1,1376,1856,D:UpRight
A1,1376,1888,D:UpRight
A1,1376,1920,D:UpRight
A1,1376,1952,D:UpRight
A1,1376,1984,D:UpRight
A1,1376,2016,D:UpRight
A1,1376,2048,D:UpRight
A1,1376,2080,D:UpRight
A1,1376,2112,D:UpRight
A1,1376,2144,D:UpRight
A1,1376,2176,D:UpRight
A1,1376,2208,D:UpRight
A1,1376,2240,D:UpRight
A1,1376,2272,D:UpRight
A1,1376,2304,D:UpRight
A1,1376,2336,D:UpRight
A1,1376,2368,D:UpRight
A13,1344,32,D:UpRight
A13,1312,32,D:UpRight
A13,1280,32,D:UpRight
A13,1248,32,D:UpRight
A13,1216,32,D:UpRight
A13,1184,32,D:UpRight
A13,1152,32,D:UpRight
A13,1120,32,D:UpRight
A13,1088,32,D:UpRight
A13,1056,32,D:UpRight
A13,1344,0,D:UpRight
A13,1312,0,D:UpRight
A13,1280,0,D:UpRight
A13,1248,0,D:UpRight
A13,1216,0,D:UpRight
A13,1184,0,D:UpRight
A13,1152,0,D:UpRight
A13,1120,0,D:UpRight
A13,1088,0,D:UpRight
A13,1056,0,D:UpRight
A13,1024,32,D:UpRight
A13,992,32,D:UpRight
A13,960,32,D:UpRight
A13,928,32,D:UpRight
A13,896,32,D:UpRight
A13,864,32,D:UpRight
A13,832,32,D:UpRight
A13,800,32,D:UpRight
A13,1024,0,D:UpRight
A13,992,0,D:UpRight
A13,960,0,D:UpRight
A13,928,0,D:UpRight
A13,896,0,D:UpRight
A13,864,0,D:UpRight
A13,832,0,D:UpRight
A13,800,0,D:UpRight
A13,768,0,D:UpRight
A13,736,0,D:UpRight
A13,704,0,D:UpRight
A13,672,0,D:UpRight
A13,640,0,D:UpRight
A13,608,0,D:UpRight
A13,576,0,D:UpRight
A13,544,0,D:UpRight
A13,512,0,D:UpRight
A13,480,0,D:UpRight
A13,448,0,D:UpRight
A13,416,0,D:UpRight
A13,384,0,D:UpRight
A13,768,32,D:UpRight
A13,736,32,D:UpRight
A13,704,32,D:UpRight
A13,672,32,D:UpRight
A13,640,32,D:UpRight
A13,608,32,D:UpRight
A13,576,32,D:UpRight
A13,544,32,D:UpRight
A13,512,32,D:UpRight
A13,480,32,D:UpRight
A13,448,32,D:UpRight
A13,416,32,D:UpRight
A13,384,32,D:UpRight
A13,352,32,D:UpRight
A13,320,32,D:UpRight
A13,352,0,D:UpRight
A13,320,0,D:UpRight
A13,288,0,D:UpRight
A13,256,0,D:UpRight
A13,224,0,D:UpRight
A13,192,0,D:UpRight
A13,160,0,D:UpRight
A13,160,32,D:UpRight
A13,192,32,D:UpRight
A13,224,32,D:UpRight
A13,256,32,D:UpRight
A13,288,32,D:UpRight
A12,160,64,D:DownRight
A12,192,64,D:DownRight
A12,224,64,D:DownRight
A12,256,64,D:DownRight
A12,288,64,D:DownRight
A12,320,64,D:DownRight
A12,352,64,D:DownRight
A12,384,64,D:DownRight
A12,416,64,D:DownRight
A12,448,64,D:DownRight
A12,480,64,D:DownRight
A12,512,64,D:DownRight
A12,544,64,D:DownRight
A12,576,64,D:DownRight
A12,608,64,D:DownRight
A12,640,64,D:DownRight
A12,672,64,D:DownRight
A12,704,64,D:DownRight
A12,736,64,D:DownRight
A12,768,64,D:DownRight
A12,800,64,D:DownRight
A12,832,64,D:DownRight
A12,864,64,D:DownRight
A12,896,64,D:DownRight
A12,928,64,D:DownRight
A12,960,64,D:DownRight
A12,992,64,D:DownRight
A12,1024,64,D:DownRight
A12,1056,64,D:DownRight
A12,1088,64,D:DownRight
A12,1120,64,D:DownRight
A12,1152,64,D:DownRight
A12,1184,64,D:DownRight
A12,1216,64,D:DownRight
A12,1248,64,D:DownRight
A12,1280,64,D:DownRight
A12,1312,64,D:DownRight
A12,1344,64,D:DownRight
A13,1024,2336,D:UpRight
A13,1056,2336,D:UpRight
A13,1088,2336,D:UpRight
A13,1120,2336,D:UpRight
A13,1152,2336,D:UpRight
A13,1184,2336,D:UpRight
A13,1216,2336,D:UpRight
A13,1248,2336,D:UpRight
A13,1280,2336,D:UpRight
A13,1312,2336,D:UpRight
A13,1344,2336,D:UpRight
A13,1056,2368,D:UpRight
A13,1088,2368,D:UpRight
A13,1120,2368,D:UpRight
A13,1152,2368,D:UpRight
A13,1184,2368,D:UpRight
A13,1216,2368,D:UpRight
A13,1248,2368,D:UpRight
A13,1280,2368,D:UpRight
A13,1312,2368,D:UpRight
A13,1344,2368,D:UpRight
A12,288,2304,D:UpRight
A12,256,2304,D:UpRight
A12,224,2304,D:UpRight
A12,192,2304,D:UpRight
A12,160,2304,D:UpRight
A1,544,2240,D:UpRight
A1,576,2240
A1,960,2240
A1,928,2240,D:UpRight
A1,928,2272,D:UpRight
A1,928,2304,D:UpRight
A1,928,2336,D:UpRight
A1,928,2368,D:UpRight
A1,960,2272
A1,960,2304
A1,960,2336
A1,960,2368
A1,576,2272
A1,576,2304
A1,576,2336
A1,576,2368
A1,544,2272,D:UpRight
A1,544,2304,D:UpRight
A1,544,2336,D:UpRight
A1,544,2368,D:UpRight
A1,544,2208,D:UpRight
A1,544,2176,D:UpRight
A1,544,2144,D:UpRight
A1,544,2112,D:UpRight
A1,544,2080,D:UpRight
A1,544,2048,D:UpRight
A1,544,2016,D:UpRight
A1,544,1984,D:UpRight
A1,544,1952,D:UpRight
A1,544,1920,D:UpRight
A1,544,1888,D:UpRight
A1,544,1856,D:UpRight
A1,544,1824,D:UpRight
A1,544,1792,D:UpRight
A1,576,2208
A1,576,2176
A1,576,2144
A1,576,2112
A1,576,2080
A1,576,2048
A1,576,2016
A1,576,1984
A1,576,1952
A1,576,1920
A1,576,1888
A1,576,1856
A1,576,1824
A1,576,1792
A1,960,1792
A1,960,1856
A1,960,1824
A1,960,1888
A1,960,1920
A1,960,1952
A1,960,1984
A1,960,2016
A1,960,2048
A1,960,2080
A1,960,2112
A1,960,2144
A1,960,2176
A1,960,2208
A1,928,2208,D:UpRight
A1,928,2176,D:UpRight
A1,928,2144,D:UpRight
A1,928,2112,D:UpRight
A1,928,2080,D:UpRight
A1,928,2048,D:UpRight
A1,928,2016,D:UpRight
A1,928,1984,D:UpRight
A1,928,1952,D:UpRight
A1,928,1920,D:UpRight
A1,928,1888,D:UpRight
A1,928,1856,D:UpRight
A1,928,1824,D:UpRight
A1,928,1792,D:UpRight
A12,608,2304,D:UpRight
A12,640,2304,D:UpRight
A12,672,2304,D:UpRight
A12,704,2304,D:UpRight
A12,736,2304,D:UpRight
A12,768,2304,D:UpRight
A12,800,2304,D:UpRight
A12,832,2304,D:UpRight
A12,864,2304,D:UpRight
A12,896,2304,D:UpRight
A13,608,2336,D:UpRight
A13,608,2368,D:UpRight
A13,640,2336,D:UpRight
A13,640,2368,D:UpRight
A13,672,2336,D:UpRight
A13,672,2368,D:UpRight
A13,704,2336,D:UpRight
A13,704,2368,D:UpRight
A13,736,2336,D:UpRight
A13,736,2368,D:UpRight
A13,768,2336,D:UpRight
A13,768,2368,D:UpRight
A13,800,2336,D:UpRight
A13,800,2368,D:UpRight
A13,832,2336,D:UpRight
A13,832,2368,D:UpRight
A13,864,2336,D:UpRight
A13,864,2368,D:UpRight
A13,896,2336,D:UpRight
A13,896,2368,D:UpRight
A13,1024,2368,D:UpRight
A13,992,2368,D:UpRight
A13,992,2336,D:UpRight
A12,992,2304,D:UpRight
A12,1024,2304,D:UpRight
A12,1056,2304,D:UpRight
A12,1088,2304,D:UpRight
A12,1120,2304,D:UpRight
A12,1152,2304,D:UpRight
A12,1184,2304,D:UpRight
A12,1216,2304,D:UpRight
A12,1248,2304,D:UpRight
A12,1280,2304,D:UpRight
A12,1312,2304,D:UpRight
A12,1344,2304,D:UpRight
A12,320,2304,D:UpRight
A12,352,2304,D:UpRight
A12,384,2304,D:UpRight
A12,416,2304,D:UpRight
A12,448,2304,D:UpRight
A12,480,2304,D:UpRight
A12,512,2304,D:UpRight
A13,416,2336,D:UpRight
A13,448,2336,D:UpRight
A13,480,2336,D:UpRight
A13,512,2336,D:UpRight
A13,448,2368,D:UpRight
A13,480,2368,D:UpRight
A13,512,2368,D:UpRight
A14,320,2280
A14,384,2184
A10,320,2195
A14,1152,2280
A11,1152,2196
A9,320,1984
A9,320,1920
A9,320,1856
A14,320,1848
A9,384,1920
A9,384,1856
A9,384,1792
A9,384,1728
A9,384,1664
A9,320,1664
A9,320,1600
A9,384,1600
A14,384,1584
A14,256,1584,D:DownLeft
A9,576,1536
A9,576,1472
A9,512,1472
A9,512,1536
A2,512,1728,D:DownRight
A2,512,1696,D:UpRight
A0,544,1696,D:UpRight
A0,576,1696,D:UpRight
A2,608,1696
A2,608,1728,D:DownLeft
A4,576,1728
A4,544,1728,D:UpRight
A1,544,1760,D:UpRight
A1,576,1760
A14,512,1680,D:DownLeft
A14,576,1680,D:DownLeft
A9,512,1600
A9,576,1600
A14,544,1465
A2,576,1440,D:DownLeft
A2,544,1440,D:DownRight
A1,544,1408,D:DownRight
A1,576,1408,D:DownLeft
A1,576,1376,D:DownLeft
A1,576,1344,D:DownLeft
A1,544,1376,D:DownRight
A1,544,1344,D:DownRight
A9,576,1408
A14,704,1416
A1,576,1312,D:DownLeft
A1,544,1312,D:DownRight
A2,608,1280,D:DownLeft
A2,512,1280,D:DownRight
A4,576,1280
A4,544,1280,D:UpRight
A2,512,1248,D:UpRight
A0,544,1248,D:UpRight
A0,576,1248,D:UpRight
A2,608,1248
A29,544,1216
A29,544,1184
A29,544,1152
A29,544,1120
A29,544,1088
A29,544,928
A29,544,960
A29,544,992
A29,544,1024
A29,544,1056
A29,576,1216,D:UpRight
A29,576,1184,D:UpRight
A29,576,1152,D:UpRight
A29,576,1120,D:UpRight
A29,576,1088,D:UpRight
A29,576,1056,D:UpRight
A29,576,1024,D:UpRight
A29,576,992,D:UpRight
A29,576,960,D:UpRight
A29,576,928,D:UpRight
A2,608,896,D:DownLeft
A2,512,896,D:DownRight
A0,544,896,D:DownLeft
A0,576,896,D:DownLeft
A1,928,1760,D:DownRight
A1,928,1728,D:DownRight
A1,928,1696,D:DownRight
A1,928,1664,D:DownRight
A1,928,1632,D:DownRight
A1,928,1600,D:DownRight
A1,928,1568,D:DownRight
A1,928,1536,D:DownRight
A1,928,1504,D:DownRight
A1,928,1472,D:DownRight
A1,928,1440,D:DownRight
A1,928,1408,D:DownRight
A1,928,1376,D:DownRight
A1,928,1344,D:DownRight
A1,928,1312,D:DownRight
A1,960,1312,D:DownLeft
A1,960,1344,D:DownLeft
A1,960,1376,D:DownLeft
A1,960,1408,D:DownLeft
A1,960,1440,D:DownLeft
A1,960,1472,D:DownLeft
A1,960,1504,D:DownLeft
A1,960,1536,D:DownLeft
A1,960,1568,D:DownLeft
A1,960,1600,D:DownLeft
A1,960,1632,D:DownLeft
A1,960,1664,D:DownLeft
A1,960,1696,D:DownLeft
A1,960,1728,D:DownLeft
A1,960,1760,D:DownLeft
A2,992,1280,D:DownLeft
A2,896,1280,D:DownRight
A2,992,1248
A2,896,1248,D:UpRight
A4,928,1280,D:UpRight
A4,960,1280
A0,928,1248
A0,960,1248
A29,928,1216
A29,928,1184
A29,928,1152
A29,928,1120
A29,928,1088
A29,928,1056
A29,928,1024
A29,928,992
A29,928,960
A29,928,928
A29,960,928,D:UpRight
A29,960,960,D:UpRight
A29,960,992,D:UpRight
A29,960,1024,D:UpRight
A29,960,1056,D:UpRight
A29,960,1088,D:UpRight
A29,960,1120,D:UpRight
A29,960,1152,D:UpRight
A29,960,1184,D:UpRight
A29,960,1216,D:UpRight
A1,608,864,D:DownLeft
A1,608,832,D:DownLeft
A14,768,1416
A9,768,1280
A9,768,1216
A14,768,1176
A14,704,1296
A9,704,1152
A9,704,1088
A14,704,1056
A9,768,1024
A9,768,960
A9,768,896
A17,800,848
A17,784,848
A17,784,832
A17,800,832
A1,608,800,D:DownLeft
A1,608,768,D:DownLeft
A2,896,896,D:DownRight
A2,992,896,D:DownLeft
A0,960,896,D:DownLeft
A0,928,896,D:DownLeft
A1,896,864,D:DownRight
A1,896,832,D:DownRight
A1,896,800,D:DownRight
A1,896,768,D:DownRight
A0,640,736,D:DownRight
A0,672,736,D:DownRight
A0,704,736,D:DownRight
A0,736,736,D:DownRight
A0,768,736,D:DownRight
A0,800,736,D:DownRight
A0,832,736,D:DownRight
A0,864,736,D:DownRight
A4,896,736,D:UpRight
A4,608,736
A1,992,864
A1,992,832
A1,992,800
A1,992,768
A1,992,736
A14,640,1678,D:DownLeft
A14,640,1776,D:DownLeft
A14,832,1776,D:DownLeft
A9,320,1408
A9,320,1344
A9,384,1344
A9,320,1280
A9,320,1216
A9,384,1152
A9,384,1088
A9,384,1024
A9,384,960
A9,384,896
A9,384,832
A9,384,768
A9,384,704
A14,320,1344
A9,320,1152
A9,384,1280
A14,320,1141
A14,384,1234
A9,384,1216
A14,384,696
A9,384,640
A9,448,640
A9,320,640
A14,448,624
A14,320,624
A9,384,576
A14,320,792,D:DownLeft
A14,448,792,D:DownLeft
A9,384,512
A9,384,448
A9,320,384
A9,320,320
A14,384,408
A14,320,288
A9,256,256
A9,256,192
A14,320,192,D:DownLeft
A9,512,192
A9,512,256
A14,512,179
A1,512,864,D:UpRight
A1,512,800,D:UpRight
A1,512,832,D:UpRight
A1,512,768,D:UpRight
A1,512,736,D:UpRight
A1,512,704,D:UpRight
A1,512,672,D:UpRight
A1,512,640,D:UpRight
A1,512,608,D:UpRight
A1,512,576,D:UpRight
A4,512,544,D:UpRight
A0,480,544,D:DownRight
A2,448,544,D:DownRight
A2,448,512,D:UpRight
A0,480,512,D:UpRight
A0,512,512,D:UpRight
A2,544,512
A3,544,736
A3,544,768
A3,544,800
A3,544,832
A3,544,864
A3,576,864
A3,576,832
A3,576,800
A3,576,768
A3,576,736
A3,928,864
A3,928,832
A3,928,800
A3,928,768
A3,928,736
A3,960,736
A3,960,768
A3,960,800
A3,960,832
A3,960,864
A3,960,704
A3,928,704
A3,896,704
A3,864,704
A3,832,704
A3,800,704
A3,768,704
A3,736,704
A3,704,704
A3,672,704
A3,640,704
A3,608,704
A3,576,704
A3,544,704
A3,544,672
